doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
S56S,327,S0579,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,361,S0579,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,366,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,383,S0579,that 's ADJ - start,that 's tough,tough,S1:2:5,Toughness; strong/weak
S56S,428,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,494,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S56S,537,S0579,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,606,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,626,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,636,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S56S,772,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S56S,782,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,816,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,918,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,950,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,966,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,972,S0454,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
S56S,1020,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1056,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1096,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1226,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1244,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1410,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1464,S0454,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
S56S,1510,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S56S,1618,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SV4W,150,S0444,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SV4W,155,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SV4W,196,S0444,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SV4W,437,UNKFEMALE,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SV4W,543,UNKFEMALE,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SXCU,2,S0378,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SXCU,36,S0378,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SXCU,42,S0378,that 's ADJ - start,that 's sweet,sweet,X3:1,Sensory:- Taste
SXCU,121,S0167,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SQ6Z,514,S0328,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SQ6Z,597,S0331,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SQ6Z,861,S0331,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SQ6Z,944,S0331,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
SQ6Z,1097,S0331,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
SQ6Z,1136,S0328,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SQ6Z,1355,S0330,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SQ6Z,1502,S0331,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SQ6Z,1597,S0331,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SQ6Z,1806,S0328,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SQ6Z,1837,S0331,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
S5YC,11,S0439,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S5YC,344,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S5YC,346,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S5YC,547,S0441,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SNCM,312,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SE88,162,S0083,that 's ADJ - start,that 's different,different,A6:1,Comparing:- Similar/different
SE88,413,S0084,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S5SJ,239,S0072,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S5SJ,250,S0072,that 's ADJ - start,that 's well,well,B2,Health and disease
S5SJ,537,S0080,that 's ADJ - start,That 's funny,funny,E4:1,Happy/sad: Happy
S5SJ,687,S0072,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXFD,292,S0678,that 's ADJ - start,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
SXFD,511,S0678,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SXFD,850,S0678,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXFD,1034,S0678,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SLSS,197,S0583,that 's ADJ - start,that 's Australian,Australian,Z2,Geographical names
SLSS,328,S0587,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SLSS,1248,S0583,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SLSS,2979,S0587,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SDB6,56,S0024,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SDB6,102,S0024,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S8NX,258,S0314,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,285,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,401,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,471,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,473,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,549,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,551,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,559,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,585,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,652,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,654,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,656,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,658,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,660,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,680,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,682,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,697,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,705,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8NX,777,S0269,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHT2,125,S0251,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHT2,173,S0251,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7NJ,18,S0588,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7NJ,42,S0588,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S7NJ,283,S0589,that 's ADJ - start,that 's annoying,annoying,E3,Calm/Violent/Angry
SWGV,67,S0493,that 's ADJ - start,that 's correct,correct,A5:3,Evaluation:- Accuracy
SWGV,1080,S0492,that 's ADJ - start,that 's hard,hard,O4:5,Texture
SWGV,1333,S0493,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S7RD,149,S0653,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7RD,154,S0655,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SVD6,267,S0319,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVD6,826,S0256,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVD6,877,S0319,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SVD6,1261,S0319,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVD6,1657,S0319,that 's ADJ - start,that 's naughty,naughty,G2:2,General ethics
SHLT,86,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHLT,216,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHLT,305,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
ST7J,44,S0192,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
ST7J,412,S0190,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
ST7J,625,S0192,that 's ADJ - start,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
ST7J,688,S0192,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SDVN,1272,S0541,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SDVN,1443,S0541,that 's ADJ - start,that 's Egyptian,Egyptian,Z2,Geographical names
SDVN,1708,S0540,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SDVN,1770,S0540,that 's ADJ - start,that 's perfect,perfect,A5:1,Evaluation:- Good/bad
SDVN,1828,S0540,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SGAX,61,S0037,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SLJ5,483,S0681,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S78P,872,S0492,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
S78P,1238,S0605,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S78P,2238,S0492,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S78P,2715,S0603,that 's ADJ - start,that 's mad,mad,B2,Health and disease
S78P,2809,S0603,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S78P,2880,S0493,that 's ADJ - start,that 's secret,secret,A10,Open/closed; Hiding/Hidden; Finding; Showing
S78P,2881,S0666,that 's ADJ - start,that 's secret,secret,A10,Open/closed; Hiding/Hidden; Finding; Showing
SD92,205,S0450,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SD92,475,S0450,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SD92,477,S0450,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SD92,677,S0450,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,14,S0466,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,80,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,192,S0466,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,222,S0466,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
S9P6,252,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,258,S0466,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,493,S0454,that 's ADJ - start,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
S9P6,503,S0454,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S9P6,728,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,977,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1009,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9P6,1080,S0466,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S9P6,1234,S0466,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S9P6,1278,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1284,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1478,S0466,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,1496,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1514,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1538,S0466,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S9P6,1569,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1660,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1662,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,1705,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,1790,S0466,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,2195,S0454,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
S9P6,2249,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9P6,2269,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9P6,2298,S0466,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S9P6,2328,S0466,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SCG9,573,S0653,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SZQX,801,S0450,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SZQX,1256,S0450,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SZQX,1597,S0450,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SZQX,1926,S0450,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SZQX,2210,S0450,that 's ADJ - start,that 's like,like,Z5,Grammatical bin
SRK4,92,S0144,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SRJ4,87,S0480,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SRJ4,620,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,622,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,628,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,752,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,790,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,900,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,1220,S0480,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SRJ4,1223,S0393,that 's ADJ - start,that 's typical,typical,A4:2,Particular/general; detail
S8RC,114,S0198,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S8RC,192,S0229,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S8RC,452,S0192,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
S8RC,847,S0230,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S8RC,1757,S0198,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8RC,1802,S0198,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SHTW,699,S0012,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SHTW,802,S0012,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SHTW,815,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHTW,875,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHTW,947,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHTW,1374,S0278,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SHTW,1589,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHTW,2008,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHTW,2010,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S38V,122,S0192,that 's ADJ - start,that 's directional,directional,M6,Location and direction
S38V,476,S0198,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S38V,582,S0198,that 's ADJ - start,that 's promising,promising,A5:1,Evaluation:- Good/bad
S38V,588,S0198,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S38V,615,S0192,that 's ADJ - start,that 's useful,useful,A1:5:2,Usefulness
S38V,1258,S0198,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S38V,2093,S0192,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
S38V,2622,S0198,that 's ADJ - start,that 's random,random,A1:4,"Chance, luck"
S38V,2638,S0198,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S38V,2684,S0198,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S38V,2739,S0192,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SRZT,47,S0420,that 's ADJ - start,that 's beautiful,beautiful,O4:2,Judgement of appearance (pretty etc.)
SR96,16,S0378,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SR96,41,S0167,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SR96,155,S0167,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
